id,legacy_id,priority,category,title,layer,doc_type,issuer,rule_no,publish_date,effective_date,current_status,record_role,ingest_status,is_core,source_type,product_tags,business_line_tags,market_tags,business_tags,catalog_paths,key_obligations,source_url,local_path,text_path,file_type,downloaded_count,notes,errors
TB023,TB023,P1,A_法源与监管总则/A-01上位法律/A-01-03反洗钱、数据安全与金融消费者保护,中华人民共和国国家安全法,法律,法律,全国人民代表大会常务委员会,,,,现行有效,正式规则,已入库,否,官方入口; 国家法律法规数据库,,IT数据; 反洗钱,,法律; A; IT数据; 反洗钱,A_法源与监管总则 > A-01 上位法律 > A-01-03 反洗钱、数据安全与金融消费者保护,,https://flk.npc.gov.cn/,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-03反洗钱、数据安全与金融消费者保护\TB023_中华人民共和国国家安全法\TB023_中华人民共和国国家安全法_国家法律法规数据库.pdf; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-03反洗钱、数据安全与金融消费者保护\TB023_中华人民共和国国家安全法\TB023_中华人民共和国国家安全法_国家法律法规数据库.docx,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-03反洗钱、数据安全与金融消费者保护\TB023_中华人民共和国国家安全法\TB023_中华人民共和国国家安全法_国家法律法规数据库.txt,docx; pdf,2,国家法律法规数据库pdf下载返回非文件内容，已跳过; 国家法律法规数据库docx下载返回非文件内容，已跳过; 复用旧公募基金托管库原文/文本; 从国家法律法规数据库下载; 分类口径：未命中规则关键词，暂按辅助资料待复核; 分类口径：已有正式原文且状态为现行有效,
TB024,TB024,P1,A_法源与监管总则/A-01上位法律/A-01-03反洗钱、数据安全与金融消费者保护,中华人民共和国反恐怖主义法,法律,法律,全国人民代表大会常务委员会,,,,现行有效,正式规则,已入库,否,官方入口; 国家法律法规数据库,,IT数据; 反洗钱,,法律; A; IT数据; 反洗钱,A_法源与监管总则 > A-01 上位法律 > A-01-03 反洗钱、数据安全与金融消费者保护,,https://flk.npc.gov.cn/,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-03反洗钱、数据安全与金融消费者保护\TB024_中华人民共和国反恐怖主义法\TB024_中华人民共和国反恐怖主义法_国家法律法规数据库.pdf; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-03反洗钱、数据安全与金融消费者保护\TB024_中华人民共和国反恐怖主义法\TB024_中华人民共和国反恐怖主义法_国家法律法规数据库.docx,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-03反洗钱、数据安全与金融消费者保护\TB024_中华人民共和国反恐怖主义法\TB024_中华人民共和国反恐怖主义法_国家法律法规数据库.txt,docx; pdf,2,国家法律法规数据库pdf下载返回非文件内容，已跳过; 国家法律法规数据库docx下载返回非文件内容，已跳过; 复用旧公募基金托管库原文/文本; 从国家法律法规数据库下载; 分类口径：未命中规则关键词，暂按辅助资料待复核; 分类口径：已有正式原文且状态为现行有效,
TB025,TB025,P0,A_法源与监管总则/A-01上位法律/A-01-04税收基础法律,中华人民共和国增值税法,法律,法律,全国人民代表大会常务委员会,,2024-12-25,2026-01-01,现行有效,正式规则,已入库,是,税务总局法规库正文页,,披露报送; 税务,,法律; A; E; 应税交易; 存款利息; 免税项目; 税收优惠; 披露报送; 税务,A_法源与监管总则 > A-01 上位法律 > A-01-04 税收基础法律; E_会计税务与报告披露横向库 > E-02 税务规则,,https://fgk.chinatax.gov.cn/zcfgk/c100009/c5237365/content.html,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB025_中华人民共和国增值税法\025A_中华人民共和国增值税法_01_税务总局法规库正文页.html; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB025_中华人民共和国增值税法\025A_中华人民共和国增值税法_附件01_【下载】.html,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB025_中华人民共和国增值税法\025A_中华人民共和国增值税法_01_税务总局法规库正文页.txt; 02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB025_中华人民共和国增值税法\025A_中华人民共和国增值税法_附件01_【下载】.txt,html,2,续跑时复用已下载文件; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB026,TB026,P0,A_法源与监管总则/A-01上位法律/A-01-04税收基础法律,中华人民共和国企业所得税法,法律,法律,全国人民代表大会常务委员会,,,,现行有效,正式规则,已入库,是,国家法律法规数据库,,,,法律; A,A_法源与监管总则 > A-01 上位法律 > A-01-04 税收基础法律,,https://flk.npc.gov.cn/,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB026_中华人民共和国企业所得税法\TB026_中华人民共和国企业所得税法_国家法律法规数据库.docx; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB026_中华人民共和国企业所得税法\TB026_中华人民共和国企业所得税法_国家法律法规数据库.pdf,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB026_中华人民共和国企业所得税法\TB026_中华人民共和国企业所得税法_国家法律法规数据库.txt,docx; pdf,2,复用已入库国家法律法规数据库原文; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB027,TB027,P1,A_法源与监管总则/A-01上位法律/A-01-04税收基础法律,中华人民共和国个人所得税法,法律,法律,全国人民代表大会常务委员会,,,,现行有效,正式规则,已入库,否,官方入口; 国家法律法规数据库,,,,法律; A,A_法源与监管总则 > A-01 上位法律 > A-01-04 税收基础法律,,https://flk.npc.gov.cn/; https://www.chinatax.gov.cn/; https://www.mof.gov.cn/; https://flk.npc.gov.cn/,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB027_中华人民共和国个人所得税法\TB027_中华人民共和国个人所得税法_国家法律法规数据库.pdf; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB027_中华人民共和国个人所得税法\TB027_中华人民共和国个人所得税法_国家法律法规数据库.docx,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB027_中华人民共和国个人所得税法\TB027_中华人民共和国个人所得税法_国家法律法规数据库.txt,docx; pdf,2,国家法律法规数据库pdf下载返回非文件内容，已跳过; 国家法律法规数据库docx下载返回非文件内容，已跳过; 复用旧公募基金托管库原文/文本; 从国家法律法规数据库下载; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB028,TB028,P0,A_法源与监管总则/A-01上位法律/A-01-04税收基础法律,中华人民共和国印花税法,法律,法律,全国人民代表大会常务委员会,,,,现行有效,正式规则,已入库,是,国家法律法规数据库,,披露报送; 税务,,法律; A; E; 披露报送; 税务,A_法源与监管总则 > A-01 上位法律 > A-01-04 税收基础法律; E_会计税务与报告披露横向库 > E-02 税务规则,,https://flk.npc.gov.cn/,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB028_中华人民共和国印花税法\TB028_中华人民共和国印花税法_国家法律法规数据库.docx; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB028_中华人民共和国印花税法\TB028_中华人民共和国印花税法_国家法律法规数据库.pdf,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB028_中华人民共和国印花税法\TB028_中华人民共和国印花税法_国家法律法规数据库.txt,docx; pdf,2,复用已入库国家法律法规数据库原文; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB029,TB029,P1,A_法源与监管总则/A-01上位法律/A-01-04税收基础法律,中华人民共和国税收征收管理法,法律,法律,全国人民代表大会常务委员会,,,,现行有效,正式规则,已入库,否,官方入口; 国家法律法规数据库,,,,法律; A,A_法源与监管总则 > A-01 上位法律 > A-01-04 税收基础法律,,https://flk.npc.gov.cn/; https://www.chinatax.gov.cn/; https://www.mof.gov.cn/; https://flk.npc.gov.cn/,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB029_中华人民共和国税收征收管理法\TB029_中华人民共和国税收征收管理法_国家法律法规数据库.pdf; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB029_中华人民共和国税收征收管理法\TB029_中华人民共和国税收征收管理法_国家法律法规数据库.docx,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB029_中华人民共和国税收征收管理法\TB029_中华人民共和国税收征收管理法_国家法律法规数据库.txt,docx; pdf,2,国家法律法规数据库pdf下载返回非文件内容，已跳过; 国家法律法规数据库docx下载返回非文件内容，已跳过; 复用旧公募基金托管库原文/文本; 从国家法律法规数据库下载; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB030,TB030,P1,A_法源与监管总则/A-01上位法律/A-01-04税收基础法律,企业所得税法实施条例,行政法规,行政法规,国务院,,,,现行有效,正式规则,已入库,否,官方入口; 国家法律法规数据库,,,,行政法规; A,A_法源与监管总则 > A-01 上位法律 > A-01-04 税收基础法律,,https://flk.npc.gov.cn/; https://www.chinatax.gov.cn/; https://www.mof.gov.cn/; https://flk.npc.gov.cn/,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB030_企业所得税法实施条例\TB030_企业所得税法实施条例_国家法律法规数据库.docx,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB030_企业所得税法实施条例\TB030_企业所得税法实施条例_国家法律法规数据库.txt,docx,1,国家法律法规数据库pdf下载返回非文件内容，已跳过; 国家法律法规数据库docx下载返回非文件内容，已跳过; 复用旧公募基金托管库原文/文本; 从国家法律法规数据库下载; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB031,TB031,P1,A_法源与监管总则/A-01上位法律/A-01-04税收基础法律,增值税法实施条例及配套文件（待逐条核验）,行政法规/配套,行政法规/配套,国务院,,,,现行有效,正式规则,已入库,否,引用基础法规：TB025,,,,行政法规/配套; A,A_法源与监管总则 > A-01 上位法律 > A-01-04 税收基础法律,,https://fgk.chinatax.gov.cn/zcfgk/c100009/c5237365/content.html,01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB031_增值税法实施条例及配套文件（待逐条核验）\025A_中华人民共和国增值税法_01_税务总局法规库正文页.html; 01_法规原文库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB031_增值税法实施条例及配套文件（待逐条核验）\025A_中华人民共和国增值税法_附件01_【下载】.html,02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB031_增值税法实施条例及配套文件（待逐条核验）\025A_中华人民共和国增值税法_01_税务总局法规库正文页.txt; 02_文本抽取库\A_法源与监管总则\A-01上位法律\A-01-04税收基础法律\TB031_增值税法实施条例及配套文件（待逐条核验）\025A_中华人民共和国增值税法_附件01_【下载】.txt,html,2,专题拆分项引用已入库基础法规原文：TB025 中华人民共和国增值税法; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词且为集合型条目; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库; 分类口径：已有正式原文且状态为现行有效,
TB032,TB032,P0,A_法源与监管总则/A-02统一资管规则与托管总纲/A-02-01统一资管新规,关于规范金融机构资产管理业务的指导意见,指导意见,指导意见,,,,,现行有效,正式规则,已入库,是,官方正文,,,,指导意见; A,A_法源与监管总则 > A-02 统一资管规则与托管总纲 > A-02-01 统一资管新规,《关于规范金融机构资产管理业务的指导意见》,https://www.gov.cn/gongbao/content/2018/content_5323101.htm,01_法规原文库\A_法源与监管总则\A-02统一资管规则与托管总纲\A-02-01统一资管新规\TB032_关于规范金融机构资产管理业务的指导意见\TB032_关于规范金融机构资产管理业务的指导意见_source01.html; 01_法规原文库\A_法源与监管总则\A-02统一资管规则与托管总纲\A-02-01统一资管新规\TB032_关于规范金融机构资产管理业务的指导意见\TB032_关于规范金融机构资产管理业务的指导意见_source01_attachment01.html; 01_法规原文库\A_法源与监管总则\A-02统一资管规则与托管总纲\A-02-01统一资管新规\TB032_关于规范金融机构资产管理业务的指导意见\TB032_关于规范金融机构资产管理业务的指导意见_source01_attachment02.html,02_文本抽取库\A_法源与监管总则\A-02统一资管规则与托管总纲\A-02-01统一资管新规\TB032_关于规范金融机构资产管理业务的指导意见\TB032_关于规范金融机构资产管理业务的指导意见_source01.txt,html,3,TB032_关于规范金融机构资产管理业务的指导意见_source01_attachment01.html HTML正文过短，未作为可检索文本; TB032_关于规范金融机构资产管理业务的指导意见_source01_attachment02.html HTML正文过短，未作为可检索文本; 按 source_overrides 官方来源入库; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
